No,カラム名,カラム論理名,データ型,NULL有/無,主キー,パーティション定義,デフォルト値,元テーブル,元カラム,変換加工ロジック,説明/備考
321,tbbf008m.パディング,パディング,STRING,有,なし,なし,なし,tbbf008m,パディング,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf008m.パディング をSTRING型で保持すると推定。,販売店型式・スペック・車名・価格/原価などの車両型式/スペックマスタ系項目。元テーブルはカラム名接頭辞からの推定。
322,tbbf008m.標準内装,標準内装,STRING,有,なし,なし,なし,tbbf008m,標準内装,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf008m.標準内装 をSTRING型で保持すると推定。,販売店型式・スペック・車名・価格/原価などの車両型式/スペックマスタ系項目。元テーブルはカラム名接頭辞からの推定。
323,tbbf008m.使用不可区分,使用不可区分,STRING,有,なし,なし,なし,tbbf008m,使用不可区分,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf008m.使用不可区分 をSTRING型で保持すると推定。,販売店型式・スペック・車名・価格/原価などの車両型式/スペックマスタ系項目。元テーブルはカラム名接頭辞からの推定。
324,tbbf008m.価格未反映区分,価格未反映区分,STRING,有,なし,なし,なし,tbbf008m,価格未反映区分,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf008m.価格未反映区分 をSTRING型で保持すると推定。,販売店型式・スペック・車名・価格/原価などの車両型式/スペックマスタ系項目。元テーブルはカラム名接頭辞からの推定。
325,tbbf008m.モデリスタ区分,モデリスタ区分,STRING,有,なし,なし,なし,tbbf008m,モデリスタ区分,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf008m.モデリスタ区分 をSTRING型で保持すると推定。,販売店型式・スペック・車名・価格/原価などの車両型式/スペックマスタ系項目。元テーブルはカラム名接頭辞からの推定。
326,tbbf008m.ＰＡＬ連絡区分,ＰＡＬ連絡区分,STRING,有,なし,なし,なし,tbbf008m,ＰＡＬ連絡区分,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf008m.ＰＡＬ連絡区分 をSTRING型で保持すると推定。,販売店型式・スペック・車名・価格/原価などの車両型式/スペックマスタ系項目。元テーブルはカラム名接頭辞からの推定。
327,tbbf008m.受注打切日,受注打切日,STRING,有,なし,なし,なし,tbbf008m,受注打切日,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf008m.受注打切日 をSTRING型で保持すると推定。,販売店型式・スペック・車名・価格/原価などの車両型式/スペックマスタ系項目。元テーブルはカラム名接頭辞からの推定。
328,tbbf001m.新車車名コード,新車車名コード,STRING,有,なし,なし,なし,tbbf001m,新車車名コード,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf001m.新車車名コード をSTRING型で保持すると推定。,車名・税区分・値引・原価率・物流/車種属性などの車両マスタ系項目。元テーブルはカラム名接頭辞からの推定。
329,tbbf001m.カナ車名,カナ車名,STRING,有,なし,なし,なし,tbbf001m,カナ車名,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf001m.カナ車名 をSTRING型で保持すると推定。,車名・税区分・値引・原価率・物流/車種属性などの車両マスタ系項目。元テーブルはカラム名接頭辞からの推定。
330,tbbf001m.漢字車名,漢字車名,STRING,有,なし,なし,なし,tbbf001m,漢字車名,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf001m.漢字車名 をSTRING型で保持すると推定。,車名・税区分・値引・原価率・物流/車種属性などの車両マスタ系項目。元テーブルはカラム名接頭辞からの推定。
331,tbbf001m.車名並び順,車名並び順,STRING,有,なし,なし,なし,tbbf001m,車名並び順,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf001m.車名並び順 をSTRING型で保持すると推定。,車名・税区分・値引・原価率・物流/車種属性などの車両マスタ系項目。元テーブルはカラム名接頭辞からの推定。
332,tbbf001m.ＯＥＭ区分,ＯＥＭ区分,STRING,有,なし,なし,なし,tbbf001m,ＯＥＭ区分,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf001m.ＯＥＭ区分 をSTRING型で保持すると推定。,車名・税区分・値引・原価率・物流/車種属性などの車両マスタ系項目。元テーブルはカラム名接頭辞からの推定。
333,tbbf001m.リサイクルメーカー識別区分,リサイクルメーカー識別区分,STRING,有,なし,なし,なし,tbbf001m,リサイクルメーカー識別区分,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf001m.リサイクルメーカー識別区分 をSTRING型で保持すると推定。,車名・税区分・値引・原価率・物流/車種属性などの車両マスタ系項目。元テーブルはカラム名接頭辞からの推定。
334,tbbf001m.車種区分,車種区分,STRING,有,なし,なし,なし,tbbf001m,車種区分,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf001m.車種区分 をSTRING型で保持すると推定。,車名・税区分・値引・原価率・物流/車種属性などの車両マスタ系項目。元テーブルはカラム名接頭辞からの推定。
335,tbbf001m.自家用自動車税区分,自家用自動車税区分,STRING,有,なし,なし,なし,tbbf001m,自家用自動車税区分,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf001m.自家用自動車税区分 をSTRING型で保持すると推定。,車名・税区分・値引・原価率・物流/車種属性などの車両マスタ系項目。元テーブルはカラム名接頭辞からの推定。
336,tbbf001m.営業用自動車税区分,営業用自動車税区分,STRING,有,なし,なし,なし,tbbf001m,営業用自動車税区分,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf001m.営業用自動車税区分 をSTRING型で保持すると推定。,車名・税区分・値引・原価率・物流/車種属性などの車両マスタ系項目。元テーブルはカラム名接頭辞からの推定。
337,tbbf001m.重量税区分,重量税区分,STRING,有,なし,なし,なし,tbbf001m,重量税区分,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf001m.重量税区分 をSTRING型で保持すると推定。,車名・税区分・値引・原価率・物流/車種属性などの車両マスタ系項目。元テーブルはカラム名接頭辞からの推定。
338,tbbf001m.輸送費,輸送費,STRING,有,なし,なし,なし,tbbf001m,輸送費,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf001m.輸送費 をSTRING型で保持すると推定。,車名・税区分・値引・原価率・物流/車種属性などの車両マスタ系項目。元テーブルはカラム名接頭辞からの推定。
339,tbbf001m.消費税区分,消費税区分,STRING,有,なし,なし,なし,tbbf001m,消費税区分,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf001m.消費税区分 をSTRING型で保持すると推定。,車名・税区分・値引・原価率・物流/車種属性などの車両マスタ系項目。元テーブルはカラム名接頭辞からの推定。
340,tbbf001m.排ガス記号,排ガス記号,STRING,有,なし,なし,なし,tbbf001m,排ガス記号,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf001m.排ガス記号 をSTRING型で保持すると推定。,車名・税区分・値引・原価率・物流/車種属性などの車両マスタ系項目。元テーブルはカラム名接頭辞からの推定。
341,tbbf001m.予約可否区分,予約可否区分,STRING,有,なし,なし,なし,tbbf001m,予約可否区分,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf001m.予約可否区分 をSTRING型で保持すると推定。,車名・税区分・値引・原価率・物流/車種属性などの車両マスタ系項目。元テーブルはカラム名接頭辞からの推定。
342,tbbf001m.予約可能台数,予約可能台数,STRING,有,なし,なし,なし,tbbf001m,予約可能台数,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf001m.予約可能台数 をSTRING型で保持すると推定。,車名・税区分・値引・原価率・物流/車種属性などの車両マスタ系項目。元テーブルはカラム名接頭辞からの推定。
343,tbbf001m.予約有効日数,予約有効日数,STRING,有,なし,なし,なし,tbbf001m,予約有効日数,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf001m.予約有効日数 をSTRING型で保持すると推定。,車名・税区分・値引・原価率・物流/車種属性などの車両マスタ系項目。元テーブルはカラム名接頭辞からの推定。
344,tbbf001m.仮納期加算日数,仮納期加算日数,STRING,有,なし,なし,なし,tbbf001m,仮納期加算日数,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf001m.仮納期加算日数 をSTRING型で保持すると推定。,車名・税区分・値引・原価率・物流/車種属性などの車両マスタ系項目。元テーブルはカラム名接頭辞からの推定。
345,tbbf001m.完成予定日加算日数,完成予定日加算日数,STRING,有,なし,なし,なし,tbbf001m,完成予定日加算日数,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf001m.完成予定日加算日数 をSTRING型で保持すると推定。,車名・税区分・値引・原価率・物流/車種属性などの車両マスタ系項目。元テーブルはカラム名接頭辞からの推定。
346,tbbf001m.確定納期加算日数,確定納期加算日数,STRING,有,なし,なし,なし,tbbf001m,確定納期加算日数,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf001m.確定納期加算日数 をSTRING型で保持すると推定。,車名・税区分・値引・原価率・物流/車種属性などの車両マスタ系項目。元テーブルはカラム名接頭辞からの推定。
347,tbbf001m.到着予定日加算日数,到着予定日加算日数,STRING,有,なし,なし,なし,tbbf001m,到着予定日加算日数,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf001m.到着予定日加算日数 をSTRING型で保持すると推定。,車名・税区分・値引・原価率・物流/車種属性などの車両マスタ系項目。元テーブルはカラム名接頭辞からの推定。
348,tbbf001m.値引き警告額,値引き警告額,STRING,有,なし,なし,なし,tbbf001m,値引き警告額,DDL上は変換ロジック未記載。カラム名接頭辞より tbbf001m.値引き警告額 をSTRING型で保持すると推定。,車名・税区分・値引・原価率・物流/車種属性などの車両マスタ系項目。元テーブルはカラム名接頭辞からの推定。
